lon,lat,Bed Elevation,Mean Curvature,Sedthk,CurieDepth,Rocktype,LAB,Magnet Anolay,distance_to_volcano,distance_to_hotspot,moho,Bouguer Gravity,MiddleCrustThickness,UpperCrustThickness,Vp (km/s),Vs (km/s),TectReign,heat flow
-62.5,59,-133.6127,0.16156,2.755925474,20.33816767,9999,182.0543514,-224.3557301,2218.777939,2275.756715,31.04894641,154.5842592,-19.0425942,-12.22621968,8.1961,4.57819,2,51
76,59,91.56917,0.014168778,3.236586337,18.74432489,1,124.7989366,-3.106143724,1552.646455,3792.495334,38.96548928,66.93348221,-25.02894598,-14.55865679,8.16534,4.54439,2,53.5
-140.5,59,-155.42976,0.0996375,3.24937598,24.555148,9999,74.85690971,-2.276166587,265.0447291,681.9605585,23.63403111,150.9383314,-14.54886308,-8.191975022,7.99347,4.36543,4,54
-139.5,59,-49.952927,0.099381,2.374128348,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,23.72037572,105.9464348,-15.10698902,-8.266496493,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.374128348,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,23.72037572,105.9464348,-15.10698902,-8.314608236,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.374128348,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,23.72037572,105.9464348,-16.1407329,-8.266496493,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.374128348,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,23.72037572,105.9464348,-16.1407329,-8.314608236,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.374128348,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,26.22759252,105.9464348,-15.10698902,-8.266496493,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.374128348,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,26.22759252,105.9464348,-15.10698902,-8.314608236,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.374128348,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,26.22759252,105.9464348,-16.1407329,-8.266496493,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.374128348,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,26.22759252,105.9464348,-16.1407329,-8.314608236,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.77487763,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,23.72037572,105.9464348,-15.10698902,-8.266496493,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.77487763,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,23.72037572,105.9464348,-15.10698902,-8.314608236,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.77487763,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,23.72037572,105.9464348,-16.1407329,-8.266496493,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.77487763,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,23.72037572,105.9464348,-16.1407329,-8.314608236,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.77487763,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,26.22759252,105.9464348,-15.10698902,-8.266496493,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.77487763,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,26.22759252,105.9464348,-15.10698902,-8.314608236,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.77487763,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,26.22759252,105.9464348,-16.1407329,-8.266496493,7.99505,4.36686,4,56
-139.5,59,-49.952927,0.099381,2.77487763,21.12257144,9999,72.3131509,39.15000587,213.3339602,657.0452821,26.22759252,105.9464348,-16.1407329,-8.314608236,7.99505,4.36686,4,56
-153,59,-97.351875,0.130066667,2.391478952,23.88173922,9999,92.75053,214.4201397,95.39512477,1231.457097,34.09880805,152.7058887,-22.27843189,-11.68041115,8.17075,4.54301,3,57
68.5,59,41.87703,-0.001914777,2.641438971,10.15895298,1,130.5910404,45.49891176,1958.28612,3539.399082,38.36270448,93.07009813,-26.93662008,-14.9663984,8.19166,4.57104,2,59
10.5,59,-31.599424,-0.041155,0.715151998,24.68451456,9,129.8408322,107.8891232,955.2103766,1005.246363,35.9779267,130.947015,-24.73431297,-11.43788387,8.16758,4.54588,2,59.5
-118,59,351.30826,0.131283333,1.732994341,19.78201267,3,198.0498626,-74.84196814,607.1715527,1242.077365,37.64689457,81.05590759,-27.96488392,-13.80385792,8.31893,4.6979,1,59.75
27,59,44.535027,-0.023723,0.17378161,22.51966878,1,171.72365,-228.8924012,1183.932916,1612.296061,38.88674042,86.97802405,-30.20100458,-14.15033138,8.31762,4.69482,1,60
-146.5,59,-1218.4712,0.11513,3.095664402,25.80805344,9999,72.78657412,-9.567888236,361.6313383,907.6403641,28.67263999,297.2064563,-14.88769968,-8.64883582,7.99521,4.36724,3,60
29.5,59,101.528404,-0.013391,0.278091236,28.51092222,5,185.0156592,-163.5738199,1273.902739,1740.563465,38.6554996,90.11151296,-29.97258767,-14.19650224,8.32816,4.70539,1,60.5
-124.5,59,551.90015,0.10849,2.262763451,34.80906678,3,151.3995063,606.9164514,298.8352374,916.7509486,35.87752652,30.90471316,-31.82371344,-16.72172465,8.19911,4.57674,2,61
75.5,59,98.934784,0.015694,3.250814272,15.90105267,1,124.0196656,13.24159131,1578.747392,3775.936758,38.9013219,69.74157376,-25.03610369,-14.34673684,8.17094,4.55001,2,62.66666667
-115.5,59,878.09174,0.0838535,1.175451535,19.21890467,5,200.6907983,-40.77220844,737.9423427,1376.887527,37.18727695,64.0289143,-27.6356016,-13.38895874,8.3107,4.68947,1,62.75
-111,59,274.41693,-0.030000667,0.13046034,19.85336411,9,213.88342,47.66503461,960.983944,1623.575657,37.10866938,69.70875905,-27.57773641,-13.03283405,8.34445,4.72268,1,63
-117.5,59,356.8578,0.13063,1.608021958,19.37848611,3,198.9371079,105.4754322,632.7127048,1268.745046,37.57979653,89.06342136,-27.95390671,-13.76066825,8.31809,4.69703,1,63.8
-125,59,704.00085,0.108306667,1.111364332,33.89345889,3,161.43646,225.8852318,270.5329604,894.1146926,35.66413243,22.6961912,-31.98447912,-16.76945532,8.17304,4.55039,2,64
-115,59,816.6122,0.057792,1.062304788,20.06405922,3,219.79507,123.9827899,764.8514641,1404.241747,37.09792345,68.32770496,-27.64942994,-13.33519785,8.30932,4.68803,1,64.33333333
80,59,61.298412,0.011099322,2.976151496,23.97162922,1,127.3689321,63.97190956,1351.307896,3923.179708,37.63229655,74.66495992,-26.31435065,-14.89958412,8.12318,4.50233,2,64.5
-116,59,863.75385,0.103935,1.279264659,18.34468856,5,200.2539063,-154.5684703,711.2455045,1349.651592,37.29086646,72.39024416,-27.76046471,-13.51608725,8.3124,4.69122,1,64.8
81,59,61.37047,0.006345189,2.586438508,23.48775056,1,108.58917,-22.18804513,1303.541238,3955.334121,37.49486393,79.16547804,-26.65642838,-15.01448836,8.11869,4.49795,2,65
79.5,59,70.484985,0.012438,3.002779221,23.095621,1,127.3876027,56.78254968,1375.629193,3907.02302,37.85246787,76.21232395,-26.23626498,-14.86267796,8.12726,4.50637,2,65
11,59,82.116066,-0.038877333,0.593221963,25.73159056,8,78.48887,-15.30544832,962.7123302,1013.0488,36.36203078,106.1938139,-25.10914347,-11.51318272,8.18607,4.56434,2,65
-119,59,535.13403,0.127696667,1.969044478,22.21877367,3,231.60995,-56.7508887,557.3167313,1189.26373,37.73360974,64.42122815,-27.96395468,-13.90088127,8.31764,4.69659,1,66.61538462
-118.5,59,429.85324,0.130085,1.85670706,20.77766256,3,197.1733055,-103.9609821,582.0214276,1215.579324,37.70218222,66.32757041,-27.98830192,-13.86392053,8.31875,4.69772,1,67.92307692
78.5,59,75.3777,0.014270833,3.060924914,22.18378056,1,127.124069,-53.20975123,1425.066902,3874.553482,38.67408588,76.75214813,-25.83456882,-14.81409801,8.13716,4.51623,2,68
78,59,77.61807,0.014716333,3.097619735,22.49322733,1,126.8708823,-91.84120374,1450.153712,3858.241765,39.44849312,67.53072201,-25.59897547,-14.71586366,8.14239,4.52145,2,68
-139,59,170.81157,0.099132333,1.90381759,19.05641311,3,59.14992,-6.0330488,188.861073,646.4270618,27.0364871,94.03134625,-16.73001642,-8.425555286,7.99276,4.36455,4,68
-116.5,59,676.10034,0.118365,1.382899793,18.31749811,5,199.9970629,28.03365402,684.78732,1322.542759,37.39658534,80.32471035,-27.83508421,-13.6166486,8.31441,4.69327,1,69
-119.5,59,525.1304,0.124835,2.081691327,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.20681643,61.29700263,-28.90598898,-14.81948543,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.081691327,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.20681643,61.29700263,-28.90598898,-13.94072619,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.081691327,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.20681643,61.29700263,-27.976241,-14.81948543,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.081691327,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.20681643,61.29700263,-27.976241,-13.94072619,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.081691327,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.74120704,61.29700263,-28.90598898,-14.81948543,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.081691327,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.74120704,61.29700263,-28.90598898,-13.94072619,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.081691327,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.74120704,61.29700263,-27.976241,-14.81948543,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.081691327,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.74120704,61.29700263,-27.976241,-13.94072619,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.06017192,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.20681643,61.29700263,-28.90598898,-14.81948543,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.06017192,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.20681643,61.29700263,-28.90598898,-13.94072619,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.06017192,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.20681643,61.29700263,-27.976241,-14.81948543,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.06017192,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.20681643,61.29700263,-27.976241,-13.94072619,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.06017192,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.74120704,61.29700263,-28.90598898,-14.81948543,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.06017192,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.74120704,61.29700263,-28.90598898,-13.94072619,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.06017192,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.74120704,61.29700263,-27.976241,-14.81948543,8.31603,4.69496,1,69.3125
-119.5,59,525.1304,0.124835,2.06017192,24.41281244,3,191.9788829,-9.704474476,533.120828,1163.14442,37.74120704,61.29700263,-27.976241,-13.94072619,8.31603,4.69496,1,69.3125
77,59,83.54568,0.014098667,3.177878592,23.18148656,1,163.24937,-0.509966231,1500.995458,3825.467301,39.72401481,78.72600694,-25.23820451,-14.69091491,8.15307,4.5321,2,70
28.5,59,46.930195,-0.017057833,0.218926833,27.14231722,5,182.0171174,-176.183667,1236.231598,1688.693566,38.65840402,87.7156134,-30.0226195,-14.13229101,8.32507,4.70226,1,70
-114.5,59,722.5589,0.0287025,0.943581498,20.16566729,3,201.5742412,-56.71915665,791.949836,1431.706044,37.02318132,69.74201148,-27.65741178,-13.28999664,8.30829,4.68695,1,70.66666667
-120,59,548.96497,0.12184,2.170798042,29.41571989,3,189.9781994,-59.42710097,509.5076183,1137.236361,37.17903064,52.96354672,-29.12174051,-14.98716506,8.31413,4.69305,1,70.75
-117,59,440.52823,0.12662,1.491448171,19.07873733,3,225.68332,-160.9094786,658.5980822,1295.57051,37.49370353,83.46486701,-27.91990562,-13.70378857,8.31643,4.69534,1,72.8
30,59,72.370926,-0.012436,0.314099148,26.85335544,5,186.4650031,-158.144573,1293.504742,1766.751288,38.708439,81.04297414,-29.90566319,-14.20582469,8.3288,4.70607,1,76
-120.5,59,476.58536,0.118835,2.266292699,34.33075167,3,187.6451755,-193.4400797,486.5633215,1111.555758,37.13383062,50.86960012,-29.37076562,-15.17176144,8.31227,4.69116,1,76
-122.5,59,505.4431,0.10923,3.023446756,33.54868111,3,172.5276731,42.08931669,403.7415793,1011.481873,36.6928366,67.67753618,-30.60343324,-16.02262725,8.28953,4.66814,1,76
-122,59,612.0786,0.11067,2.770240027,31.64503656,3,176.9318206,329.2284757,422.8324906,1036.06171,36.84349235,68.57587853,-30.271001,-15.79826098,8.29982,4.67855,1,79
-121.5,59,627.0928,0.112915,2.60375283,30.88176922,3,181.0984207,164.6160126,443.0997838,1060.948602,36.96866109,67.20408532,-29.95687221,-15.58407332,8.30668,4.68549,1,80
-123.5,59,410.43716,0.108465,3.741285037,33.85927833,3,162.5107003,231.7372291,355.6741179,963.3425982,36.31133872,64.48519358,-31.31646567,-16.49336961,8.24981,4.62798,2,80
-135.5,59,645.6033,0.094936,-0.01087199,13.80865033,15,69.97925284,33.77528914,118.1376179,611.6039566,32.32633286,75.24533832,-21.19184526,-9.772585337,7.95459,4.32692,3,81
-123,59,419.07053,0.10865,3.490427292,34.59164656,3,184.11067,-85.97671698,384.1733554,987.2333824,36.51136416,64.94072203,-30.96553633,-16.26923327,8.27213,4.65055,2,83
-121,59,635.4694,0.11579,2.426280436,32.06107033,3,207.4988,-265.1225979,464.3884352,1086.120163,37.06289586,56.32464459,-29.6552266,-15.37570908,8.31053,4.6894,1,85
-130,59,1368.0447,0.104153333,-0.074287606,14.40343956,2,93.4649709,-69.96339511,58.14481137,702.0875176,34.34438693,-7.549333634,-28.43548065,-14.37738114,7.92967,4.30476,3,133
107.5,59.5,369.87442,-0.056786833,1.7,22.80495978,5,174.2199759,-92.61511287,890.1215607,4666.339585,39.66,42.15964526,-26.11,-12.14,8.36925,4.74946,1,21
33.5,59.5,73.09743,0.015417333,0.6,13.58682922,5,193.2983681,-131.0914893,1477.507843,1972.192395,40.26,105.3824593,-29.37,-14.09,8.34432,4.72222,1,29
-102,59.5,399.3883,-0.106716667,-0.008483016,23.74641289,9,212.5624469,20.18299034,1415.686984,1778.229759,41.86184594,43.45576363,-25.22530727,-10.9760201,8.41337,4.79298,1,30.3
-103.5,59.5,433.91946,-0.13878,-1.67E-13,26.70682722,8,213.1198675,-153.9476695,1339.798974,1747.610024,40.48,39.68936781,-23.26,-9.94,8.41158,4.79094,1,34.6
56.5,59.5,152.25528,-0.01416195,4,27.27034911,5,174.217221,61.55790464,2073.136796,3074.209378,40.8,82.15786133,-28.65,-16.44,8.26101,4.63933,1,35
8.5,59.5,781.6186,-0.050605,-1.03E-13,19.78753833,7,121.1589058,-110.2391724,990.8272287,1039.095983,36.18,49.73222326,-22.85,-10.38,8.08949,4.4683,2,37
65.5,59.5,51.487526,-0.026293667,1.7,19.16062811,3,142.6690061,-47.53505782,2136.883898,3391.607647,38.83,90.61076474,-27.64,-13.87,8.18522,4.56454,2,38
-100,59.5,292.71124,-0.053626,-0.007236089,19.51309833,8,211.2521768,-45.11027718,1519.451125,1826.898365,43.33900304,60.04897034,-27.74752777,-12.03991954,8.41037,4.79016,1,39.8
6.5,59.5,943.8173,-0.050693,-1.12E-13,16.63467822,9,123.2038491,-12.29669771,988.403671,1034.42632,38.38,51.50934669,-27.57,-14.28,8.06049,4.43979,2,42.5
10,59.5,221.61957,-0.043805667,0.644061168,22.21899256,10,126.3694634,221.5667977,1003.154521,1052.691146,35.83225684,120.8358524,-24.56116746,-11.58783456,8.14097,4.51953,2,43
11,59.5,174.95624,-0.038877333,0.436268272,24.36955789,8,132.7915461,-33.4634312,1016.214634,1066.393375,36.5953106,115.8056162,-25.24645485,-11.51986656,8.18193,4.56042,2,43.13232831
14,59.5,217.50735,-0.033219,0.038602528,22.55704489,7,158.2325429,-83.17819762,1064.624454,1128.09684,39.62750397,66.29495778,-28.00980507,-13.36361299,8.29398,4.67241,1,44
-55.5,59.5,-3197.2952,0.15594,2.65,19.62283222,9999,133.187845,-22.2340894,1849.448541,1906.481108,13.05,350.5558601,-8.21,-6.6,7.99963,4.38187,6,44
9,59.5,502.9677,-0.048871667,0.854353464,20.80222233,8,121.6233083,-316.6346224,993.9487641,1042.680981,35.18082782,61.73389887,-23.99822156,-11.98394441,8.10494,4.48365,2,44.38860972
44,59.5,187.00842,-0.028230111,2.260368816,22.795922,1,179.8768662,73.98067567,1895.953578,2547.85142,28.55326767,116.0184343,-27.96402747,-14.87412281,8.34778,4.72586,1,46
30.5,59.5,29.607782,-0.012173167,0.4,22.87340933,3,187.7518196,-201.316411,1353.338521,1815.239644,37.57,100.6207991,-30.44,-14.51,8.32736,4.7048,1,46
136.5,59.5,691.65924,0.163148333,0.2,23.11602578,3,104.1490789,-63.8143987,861.0807212,5034.498058,34.25,56.77882033,-24.63,-11.38,8.20529,4.58476,1,47
7.5,59.5,1091.7616,-0.052406,3.08E-15,16.59610667,8,121.7718849,198.8455028,987.5944746,1034.816278,36.7,42.50233771,-27.32,-14.01,8.06831,4.44735,2,47.5
45,59.5,160.32066,-0.018319,2.270206123,25.54838533,1,182.4989608,97.10891985,1896.573138,2603.88135,28.45144321,80.59289829,-27.5998105,-14.36278106,8.34037,4.71837,1,48
10.5,59.5,103.24255,-0.041155,0.01,23.09369378,8,129.3181744,69.52593369,1009.21125,1059.088961,35.97,122.9630189,-22.24,-10.42,8.16054,4.53906,2,50.66666667
85.5,59.5,151.48137,-0.030286333,3.2,12.74114544,1,125.4236666,45.5067192,1147.812615,4050.666785,41.02,67.46774536,-29.06,-16.26,8.15281,4.53274,2,51
86,59.5,151.62338,-0.029889222,1.994954463,11.54850956,5,125.2255984,535.2928693,1129.279391,4066.079156,41.63880355,66.56828254,-29.41813431,-16.34626224,8.16183,4.54177,2,52
81.5,59.5,82.69784,0.0022706,3.19,24.58112222,1,126.4970775,-34.26330394,1313.369071,3925.288375,38.44,72.33971385,-26.78,-15.13,8.12626,4.50566,2,52
-140,59.5,50.631615,0.099550333,2.675679718,21.57481856,9999,72.3914165,28.96987388,267.3282246,719.3675797,25.14556625,85.05277255,-16.27155191,-8.668625933,8.00738,4.37927,4,53.2
79,59.5,48.605915,0.013465,3.082004865,22.08997967,1,130.7299422,74.00718558,1429.070636,3845.12869,38.78963522,73.71986918,-26.14728731,-14.88527237,8.13926,4.51842,2,53.33333333
9.5,59.5,315.69757,-0.046535,-5.16E-14,21.55180989,8,123.6248785,-131.0959104,998.0619981,1047.216876,36.11,98.69935698,-22.52,-10.43,8.12249,4.50111,2,54
-119,59.5,599.7616,0.127696667,1.798279664,23.404886,3,194.0585839,-23.13231157,588.1346039,1212.667693,37.19636607,69.45115621,-27.93419003,-13.83641211,8.31217,4.69116,1,54
78.5,59.5,64.353714,0.014270833,3.1,21.59969211,1,130.6054208,-13.2468956,1453.080091,3828.938261,39.22,73.96344716,-26.41,-14.89,8.14439,4.52352,2,55
72,59.5,78.23999,0.026262,3.294114522,17.74628067,1,124.4724993,-118.7485609,1784.056987,3613.97925,39.20068983,81.34980896,-27.44101612,-15.43338388,8.19226,4.57143,2,56
-108.5,59.5,414.91013,-0.109995,-6.03E-13,19.99371033,8,212.2122209,99.25806671,1104.040772,1685.570116,37,63.04079332,-26.75,-13.22,8.38374,4.76202,1,56
-123.5,59.5,486.7497,0.108465,4.5,32.16806967,3,162.9633335,218.5325792,365.6959316,995.5940332,37.39,54.97736337,-35.99,-20.98,8.24902,4.62729,2,57
29.5,59.5,79.065636,-0.013391,0.3,25.13981656,5,184.961689,-134.9636267,1315.406997,1764.11573,36.9,100.7605845,-30.38,-14.41,8.3222,4.69959,1,57.4
-118.5,59.5,654.2157,0.130085,1.7,21.74183978,3,196.8711621,7.903549062,611.2638167,1238.119785,37.46,67.01271044,-27.87,-13.72,8.31211,4.69112,1,58.16666667
15,59.5,171.93312,-0.032278,0.00886453,21.26774744,7,163.0540825,29.88345775,1072.622046,1154.905695,40.71186702,71.80106747,-28.92580478,-14.05184358,8.30008,4.67858,1,60.16666667
76.5,59.5,94.2832,0.013671167,3.2,20.74986422,1,129.4553767,-57.20819004,1551.5293,3763.666657,39.51,64.29320502,-25.75,-14.6,8.16644,4.54549,2,62
30,59.5,43.93378,-0.012436,0.234600266,24.32981511,3,186.3948382,-154.583601,1334.133033,1789.593917,38.98561389,104.4265218,-29.89156857,-14.06826927,8.32459,4.70201,1,62.28
29,59.5,83.458885,-0.015068333,0.172792954,25.16975611,5,183.4728131,-42.4841786,1297.182161,1738.813817,38.93253706,88.96297119,-29.98865309,-14.04217049,8.32026,4.69763,1,62.5
-124,59.5,392.26038,0.108496667,3.855927273,32.26622511,3,157.7843609,312.4887698,338.5064297,973.1978592,35.96235828,45.0158776,-31.33139739,-16.36591902,8.22892,4.60696,2,62.5
83,59.5,123.477684,-0.014363789,2.458847202,21.99381744,1,125.3686938,-69.78090266,1248.04868,3972.730779,38.82354592,65.36071118,-27.01222472,-15.17530743,8.12972,4.50932,2,63
81,59.5,78.07442,0.006345189,2.713106866,24.64880456,1,128.8285479,-64.66828276,1335.875236,3909.363912,38.29459556,77.9317847,-26.71892009,-15.0834369,8.12694,4.50628,2,63
78,59.5,83.39323,0.014716333,3.143124209,21.41531678,1,130.4520766,-65.44858692,1477.343904,3812.696283,40.38024428,78.24944377,-25.72089446,-14.72297111,8.14976,4.52886,2,64.5
79.5,59.5,49.8878,0.012438,3.1,23.71479322,1,130.7127416,83.85552744,1405.329873,3861.267018,38.53,79.02558855,-26.42,-14.91,8.13469,4.51388,2,65
28,59.5,-1.837107,-0.019214222,0.128972685,23.69501433,1,180.3890648,75.610626,1262.32617,1688.775934,38.99460704,79.43342634,-30.00051634,-13.97769994,8.31708,4.69443,1,65
-146.5,59.5,-84.83575,0.11513,7,26.07150778,9999,72.22910011,61.43362278,308.4450606,942.5922309,34.14,185.0195051,-17.72,-11.67,8.01354,4.38573,3,66
-118,59.5,607.1361,0.131283333,1.565465242,20.06506033,3,197.8012189,28.12751644,634.917708,1263.776044,37.05987217,70.3912591,-27.97066082,-13.72453063,8.31154,4.69055,1,66.75
